"","UNIPROTKB_ID","UNIPROTKB","ORGANISM","ORGANISM-ID","ID","EMBL/GENBANK/DDBJ","EMBL/GENBANK/DDBJ_CDS","GENENAME","GENES","GO","GO-ID","KEGG","EGGNOG","PSEUDOCAP"
"1787","Q63RU2_BURPS","Q63RU2","Burkholderia pseudomallei (strain K96243)","272560","Q63RU2","BX571965","CAH36586.1","BPSL2578","BPSL2578",NA,NA,"bps:BPSL2578",NA,NA
"1788","Q63LG0_BURPS","Q63LG0","Burkholderia pseudomallei (strain K96243)","272560","Q63LG0","BX571966","CAH38516.1","BPSS1050","BPSS1050",NA,NA,"bps:BPSS1050","ENOG5031DR1",NA
"1789","Q63RK8_BURPS","Q63RK8","Burkholderia pseudomallei (strain K96243)","272560","Q63RK8","BX571965","CAH36672.1","BPSL2664","BPSL2664",NA,NA,"bps:BPSL2664","ENOG502Z7Z3",NA
"1790","Q63WN2_BURPS","Q63WN2","Burkholderia pseudomallei (strain K96243)","272560","Q63WN2","BX571965","CAH34851.1","BPSL0859","BPSL0859","N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; peptidoglycan catabolic process [GO:0009253]","GO:0008745; GO:0009253","bps:BPSL0859","COG0860",NA
"1791","Q63P86_BURPS","Q63P86","Burkholderia pseudomallei (strain K96243)","272560","Q63P86","BX571966","CAH37502.1","BPSS0059","BPSS0059","regulation of transcription, DNA-templated [GO:0006355]","GO:0006355","bps:BPSS0059","COG3609",NA
"1792","Q63XD8_BURPS","Q63XD8","Burkholderia pseudomallei (strain K96243)","272560","Q63XD8","BX571965","CAH34591.1","BPSL0598","BPSL0598","catalytic activity [GO:0003824]; transition metal ion binding [GO:0046914]; nitrogen compound metabolic process [GO:0006807]","GO:0003824; GO:0006807; GO:0046914","bps:BPSL0598","ENOG5030WZZ",NA
"1793","H7C773_BURPS","H7C773","Burkholderia pseudomallei (strain K96243)","272560","H7C773","BX571966","CAH38874.1","BPSS1399","BPSS1399",NA,NA,"bps:BPSS1399","ENOG50334PC",NA
"1794","Q63M52_BURPS","Q63M52","Burkholderia pseudomallei (strain K96243)","272560","Q63M52","BX571966","CAH38270.1","BPSS0809","BPSS0809",NA,NA,"bps:BPSS0809","COG3189",NA
"1795","Q63UE3_BURPS","Q63UE3","Burkholderia pseudomallei (strain K96243)","272560","Q63UE3","BX571965","CAH35660.1","BPSL1662","BPSL1662",NA,NA,"bps:BPSL1662","ENOG5033GNR",NA
"1796","Q63VK7_BURPS","Q63VK7","Burkholderia pseudomallei (strain K96243)","272560","Q63VK7","BX571965","CAH35232.1","BPSL1238","BPSL1238","transferase activity [GO:0016740]; glutathione metabolic process [GO:0006749]","GO:0006749; GO:0016740","bps:BPSL1238","COG0625",NA
"1797","Q63K40_BURPS","Q63K40","Burkholderia pseudomallei (strain K96243)","272560","Q63K40","BX571966","CAH38999.1","bapC","bapC BPSS1526",NA,NA,"bps:BPSS1526","COG0741",NA
"1798","Q63QE7_BURPS","Q63QE7","Burkholderia pseudomallei (strain K96243)","272560","Q63QE7","BX571965","CAH37087.1","ubiX","ubiX BPSL3076","flavin prenyltransferase activity [GO:0106141]","GO:0106141","bps:BPSL3076","COG0163",NA
"1799","Q63TE4_BURPS","Q63TE4","Burkholderia pseudomallei (strain K96243)","272560","Q63TE4","BX571965","CAH36024.1","BPSL2025","BPSL2025","phosphorelay sensor kinase activity [GO:0000155]","GO:0000155","bps:BPSL2025","COG0642",NA
"1800","Q63MG3_BURPS","Q63MG3","Burkholderia pseudomallei (strain K96243)","272560","Q63MG3","BX571966","CAH38154.1","hpcC","hpcC BPSS0694","5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase activity [GO:0018480]; 4-hydroxyphenylacetate catabolic process [GO:1901023]","GO:0018480; GO:1901023","bps:BPSS0694","COG1012",NA
"1801","Q63U84_BURPS","Q63U84","Burkholderia pseudomallei (strain K96243)","272560","Q63U84","BX571965","CAH35731.1","BPSL1732","BPSL1732","integral component of membrane [GO:0016021]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]","GO:0004888; GO:0006935; GO:0007165; GO:0016021","bps:BPSL1732","COG0840",NA
"1802","Q63MC6_BURPS","Q63MC6","Burkholderia pseudomallei (strain K96243)","272560","Q63MC6","BX571966","CAH38193.1","oprM","oprM BPSS0734","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; efflux transmembrane transporter activity [GO:0015562]","GO:0005886; GO:0015562; GO:0016021","bps:BPSS0734","COG1538",NA
"1803","Q63Y60_BURPS","Q63Y60","Burkholderia pseudomallei (strain K96243)","272560","Q63Y60","BX571965","CAH34317.1","BPSL0328","BPSL0328","dioxygenase activity [GO:0051213]; nitronate monooxygenase activity [GO:0018580]","GO:0018580; GO:0051213","bps:BPSL0328","COG2070",NA
"1804","Q63MQ1_BURPS","Q63MQ1","Burkholderia pseudomallei (strain K96243)","272560","Q63MQ1","BX571966","CAH38056.1","BPSS0599","BPSS0599",NA,NA,"bps:BPSS0599",NA,NA
"1805","Q63RC8_BURPS","Q63RC8","Burkholderia pseudomallei (strain K96243)","272560","Q63RC8","BX571965","CAH36752.1","BPSL2744","BPSL2744",NA,NA,"bps:BPSL2744","COG2200",NA
"1806","Q63JR1_BURPS","Q63JR1","Burkholderia pseudomallei (strain K96243)","272560","Q63JR1","BX571966","CAH39129.1","BPSS1655","BPSS1655",NA,NA,"bps:BPSS1655",NA,NA
"1807","Q63PW7_BURPS","Q63PW7","Burkholderia pseudomallei (strain K96243)","272560","Q63PW7","BX571965","CAH37268.1","BPSL3255","BPSL3255","integral component of membrane [GO:0016021]","GO:0016021","bps:BPSL3255",NA,NA
"1808","Q63VV2_BURPS","Q63VV2","Burkholderia pseudomallei (strain K96243)","272560","Q63VV2","BX571965","CAH35137.1","BPSL1143","BPSL1143",NA,NA,"bps:BPSL1143","COG4626",NA
"1809","Q63RE0_BURPS","Q63RE0","Burkholderia pseudomallei (strain K96243)","272560","Q63RE0","BX571965","CAH36740.1","BPSL2732","BPSL2732","transaminase activity [GO:0008483]","GO:0008483","bps:BPSL2732","COG0075",NA
"1810","Q63PS4_BURPS","Q63PS4","Burkholderia pseudomallei (strain K96243)","272560","Q63PS4","BX571965","CAH37312.1","cheZ","cheZ BPSL3299","bacterial-type flagellum [GO:0009288]; cytoplasm [GO:0005737]; phosphoprotein phosphatase activity [GO:0004721]; archaeal or bacterial-type flagellum-dependent cell motility [GO:0097588]; chemotaxis [GO:0006935]; regulation of chemotaxis [GO:0050920]","GO:0004721; GO:0005737; GO:0006935; GO:0009288; GO:0050920; GO:0097588","bps:BPSL3299","COG3143",NA
"1811","Q63QU4_BURPS","Q63QU4","Burkholderia pseudomallei (strain K96243)","272560","Q63QU4","BX571965","CAH36940.1","BPSL2930","BPSL2930","integral component of membrane [GO:0016021]; gluconate transmembrane transporter activity [GO:0015128]","GO:0015128; GO:0016021","bps:BPSL2930","COG2610",NA
"1812","Q63K43_BURPS","Q63K43","Burkholderia pseudomallei (strain K96243)","272560","Q63K43","BX571966","CAH38996.1","bicP","bicP BPSS1523","protein secretion by the type III secretion system [GO:0030254]","GO:0030254","bps:BPSS1523","ENOG5033IR1",NA
"1813","Q63NF3_BURPS","Q63NF3","Burkholderia pseudomallei (strain K96243)","272560","Q63NF3","BX571966","CAH37794.1","BPSS0346","BPSS0346","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; 2-aminoethylphosphonate transport [GO:0033223]; transmembrane transport [GO:0055085]","GO:0005886; GO:0016021; GO:0033223; GO:0055085","bps:BPSS0346","COG0555",NA
"1814","Q63PV2_BURPS","Q63PV2","Burkholderia pseudomallei (strain K96243)","272560","Q63PV2","BX571965","CAH37283.1","BPSL3270","BPSL3270",NA,NA,"bps:BPSL3270","ENOG502ZB3T",NA
"1815","Q63PH0_BURPS","Q63PH0","Burkholderia pseudomallei (strain K96243)","272560","Q63PH0","BX571965","CAH37418.1","BPSL3406","BPSL3406",NA,NA,"bps:BPSL3406","COG1192",NA
"1816","Q63LQ7_BURPS","Q63LQ7","Burkholderia pseudomallei (strain K96243)","272560","Q63LQ7","BX571966","CAH38418.1","BPSS0956","BPSS0956","DNA-binding transcription factor activity [GO:0003700]","GO:0003700","bps:BPSS0956","COG1737",NA
"1817","Q63TT1_BURPS","Q63TT1","Burkholderia pseudomallei (strain K96243)","272560","Q63TT1","BX571965","CAH35885.1","hfq","hfq BPSL1885A","RNA binding [GO:0003723]; regulation of transcription, DNA-templated [GO:0006355]","GO:0003723; GO:0006355","bps:BPSL1885A","COG1923",NA
"1818","Q63WH6_BURPS","Q63WH6","Burkholderia pseudomallei (strain K96243)","272560","Q63WH6","BX571965","CAH34907.1","nadC","nadC BPSL0913","nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]; NAD biosynthetic process [GO:0009435]","GO:0004514; GO:0009435","bps:BPSL0913","COG0157",NA
"1819","Q63UH7_BURPS","Q63UH7","Burkholderia pseudomallei (strain K96243)","272560","Q63UH7","BX571965","CAH35624.1","BPSL1625","BPSL1625",NA,NA,"bps:BPSL1625","ENOG5032SCF",NA
"1820","Q63I51_BURPS","Q63I51","Burkholderia pseudomallei (strain K96243)","272560","Q63I51","BX571966","CAH39704.1","BPSS2219","BPSS2219",NA,NA,"bps:BPSS2219","COG1653",NA
"1821","Q63S54_BURPS","Q63S54","Burkholderia pseudomallei (strain K96243)","272560","Q63S54","BX571965","CAH36474.1","BPSL2470A","BPSL2470A",NA,NA,"bps:BPSL2470A",NA,NA
"1822","Q63QP6_BURPS","Q63QP6","Burkholderia pseudomallei (strain K96243)","272560","Q63QP6","BX571965","CAH36988.1","BPSL2978","BPSL2978",NA,NA,"bps:BPSL2978","COG3150",NA
"1823","Q63X83_BURPS","Q63X83","Burkholderia pseudomallei (strain K96243)","272560","Q63X83","BX571965","CAH34647.1","BPSL0654","BPSL0654","thiolester hydrolase activity [GO:0016790]","GO:0016790","bps:BPSL0654","COG1607",NA
"1824","Q63Q63_BURPS","Q63Q63","Burkholderia pseudomallei (strain K96243)","272560","Q63Q63","BX571965","CAH37172.1","ugpQ","ugpQ BPSL3162","glycerophosphodiester phosphodiesterase activity [GO:0008889]; lipid metabolic process [GO:0006629]","GO:0006629; GO:0008889","bps:BPSL3162","COG0584",NA
"1825","Q63SH9_BURPS","Q63SH9","Burkholderia pseudomallei (strain K96243)","272560","Q63SH9","BX571965","CAH36344.1","BPSL2341","BPSL2341",NA,NA,"bps:BPSL2341","COG3758",NA
"1826","Q63VD7_BURPS","Q63VD7","Burkholderia pseudomallei (strain K96243)","272560","Q63VD7","BX571965","CAH35302.1","BPSL1305","BPSL1305","integral component of membrane [GO:0016021]","GO:0016021","bps:BPSL1305",NA,NA
"1827","Q63L66_BURPS","Q63L66","Burkholderia pseudomallei (strain K96243)","272560","Q63L66","BX571966","CAH38610.1","BPSS1142","BPSS1142","iron-sulfur cluster binding [GO:0051536]","GO:0051536","bps:BPSS1142","COG3260",NA
"1828","Q63KC5_BURPS","Q63KC5","Burkholderia pseudomallei (strain K96243)","272560","Q63KC5","BX571966","CAH38910.1","BPSS1437","BPSS1437",NA,NA,"bps:BPSS1437","COG2885",NA
"1829","Q63YN4_BURPS","Q63YN4","Burkholderia pseudomallei (strain K96243)","272560","Q63YN4","BX571965","CAH34140.1","BPSL0153","BPSL0153",NA,NA,"bps:BPSL0153","COG4385",NA
"1830","Q63PK9_BURPS","Q63PK9","Burkholderia pseudomallei (strain K96243)","272560","Q63PK9","BX571965","CAH37378.1","BPSL3365","BPSL3365","integral component of membrane [GO:0016021]","GO:0016021","bps:BPSL3365","ENOG503152P",NA
"1831","Q63KN8_BURPS","Q63KN8","Burkholderia pseudomallei (strain K96243)","272560","Q63KN8","BX571966","CAH38794.1","BPSS1323","BPSS1323",NA,NA,"bps:BPSS1323",NA,NA
"1832","Q63WS4_BURPS","Q63WS4","Burkholderia pseudomallei (strain K96243)","272560","Q63WS4","BX571965","CAH34809.1","BPSL0818","BPSL0818","kinase activity [GO:0016301]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; carbohydrate metabolic process [GO:0005975]","GO:0005975; GO:0016301; GO:0016773","bps:BPSL0818","COG1070",NA
"1833","Q63TL3_BURPS","Q63TL3","Burkholderia pseudomallei (strain K96243)","272560","Q63TL3","BX571965","CAH35954.1","scoA","scoA BPSL1955","3-oxoacid CoA-transferase activity [GO:0008260]","GO:0008260","bps:BPSL1955","COG1788",NA
"1834","Q63LF9_BURPS","Q63LF9","Burkholderia pseudomallei (strain K96243)","272560","Q63LF9","BX571966","CAH38517.1","BPSS1051","BPSS1051",NA,NA,"bps:BPSS1051",NA,NA
"1835","Q63LY6_BURPS","Q63LY6","Burkholderia pseudomallei (strain K96243)","272560","Q63LY6","BX571966","CAH38338.1","BPSS0876","BPSS0876","N-acetyltransferase activity [GO:0008080]","GO:0008080","bps:BPSS0876","COG0454",NA
"1836","Q63NI6_BURPS","Q63NI6","Burkholderia pseudomallei (strain K96243)","272560","Q63NI6","BX571966","CAH37761.1","BPSS0313","BPSS0313","membrane [GO:0016020]","GO:0016020","bps:BPSS0313","COG1464",NA
"1837","Q63YR9_BURPS","Q63YR9","Burkholderia pseudomallei (strain K96243)","272560","Q63YR9","BX571965","CAH34105.1","BPSL0119","BPSL0119",NA,NA,"bps:BPSL0119","COG0526",NA
"1838","Q63VR6_BURPS","Q63VR6","Burkholderia pseudomallei (strain K96243)","272560","Q63VR6","BX571965","CAH35173.1","BPSL1178","BPSL1178","integral component of membrane [GO:0016021]","GO:0016021","bps:BPSL1178","ENOG502Z9HI",NA
"1839","Q63RG0_BURPS","Q63RG0","Burkholderia pseudomallei (strain K96243)","272560","Q63RG0","BX571965","CAH36720.1","BPSL2712","BPSL2712","phosphoric diester hydrolase activity [GO:0008081]; lipid metabolic process [GO:0006629]","GO:0006629; GO:0008081","bps:BPSL2712","COG0584",NA
"1840","Q63MA6_BURPS","Q63MA6","Burkholderia pseudomallei (strain K96243)","272560","Q63MA6","BX571966","CAH38214.1","BPSS0754","BPSS0754","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","GO:0005886; GO:0016021; GO:0022857","bps:BPSS0754","COG1289",NA
"1841","Q63XC6_BURPS","Q63XC6","Burkholderia pseudomallei (strain K96243)","272560","Q63XC6","BX571965","CAH34603.1","BPSL0610","BPSL0610",NA,NA,"bps:BPSL0610","COG1073",NA
"1842","Q63LZ4_BURPS","Q63LZ4","Burkholderia pseudomallei (strain K96243)","272560","Q63LZ4","BX571966","CAH38330.1","feaB","feaB BPSS0868","phenylacetaldehyde dehydrogenase activity [GO:0008957]","GO:0008957","bps:BPSS0868","COG1012",NA
"1843","Q63M32_BURPS","Q63M32","Burkholderia pseudomallei (strain K96243)","272560","Q63M32","BX571966","CAH38290.1","BPSS0828","BPSS0828",NA,NA,"bps:BPSS0828","ENOG503173K",NA
"1844","Q63XR6_BURPS","Q63XR6","Burkholderia pseudomallei (strain K96243)","272560","Q63XR6","BX571965","CAH34463.1","BPSL0474","BPSL0474","integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]","GO:0016021; GO:0022857","bps:BPSL0474","COG2814",NA
"1845","Q63JV8_BURPS","Q63JV8","Burkholderia pseudomallei (strain K96243)","272560","Q63JV8","BX571966","CAH39081.1","BPSS1606","BPSS1606",NA,NA,"bps:BPSS1606","ENOG5032Q94",NA
"1846","Q63U80_BURPS","Q63U80","Burkholderia pseudomallei (strain K96243)","272560","Q63U80","BX571965","CAH35735.1","BPSL1736","BPSL1736","methyltransferase activity [GO:0008168]; methylation [GO:0032259]","GO:0008168; GO:0032259","bps:BPSL1736","COG2226",NA
"1847","Q63X06_BURPS","Q63X06","Burkholderia pseudomallei (strain K96243)","272560","Q63X06","BX571965","CAH34726.1","BPSL0734","BPSL0734","DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]","GO:0000160; GO:0003677","bps:BPSL0734","COG0745",NA
"1848","Q63TZ0_BURPS","Q63TZ0","Burkholderia pseudomallei (strain K96243)","272560","Q63TZ0","BX571965","CAH35826.1","BPSL1827","BPSL1827",NA,NA,"bps:BPSL1827","COG2718",NA
"1849","Q63WL2_BURPS","Q63WL2","Burkholderia pseudomallei (strain K96243)","272560","Q63WL2","BX571965","CAH34871.1","xseA","xseA BPSL0879","cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; nucleic acid binding [GO:0003676]; DNA catabolic process [GO:0006308]","GO:0003676; GO:0005737; GO:0006308; GO:0008855; GO:0009318","bps:BPSL0879","COG1570",NA
"1850","Q63WG8_BURPS","Q63WG8","Burkholderia pseudomallei (strain K96243)","272560","Q63WG8","BX571965","CAH34915.1","BPSL0920","BPSL0920","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","GO:0005886; GO:0016021; GO:0022857","bps:BPSL0920","COG0559",NA
"1851","Q63P05_BURPS","Q63P05","Burkholderia pseudomallei (strain K96243)","272560","Q63P05","BX571966","CAH37588.1","BPSS0143","BPSS0143",NA,NA,"bps:BPSS0143","COG1940",NA
"1852","Q63K65_BURPS","Q63K65","Burkholderia pseudomallei (strain K96243)","272560","Q63K65","BX571966","CAH38973.1","BPSS1500","BPSS1500",NA,NA,"bps:BPSS1500","COG3519",NA
"1853","Q63P13_BURPS","Q63P13","Burkholderia pseudomallei (strain K96243)","272560","Q63P13","BX571966","CAH37580.1","BPSS0135","BPSS0135",NA,NA,"bps:BPSS0135","COG3631",NA
"1854","Q63UZ9_BURPS","Q63UZ9","Burkholderia pseudomallei (strain K96243)","272560","Q63UZ9","BX571965","CAH35447.1","BPSL1445","BPSL1445",NA,NA,"bps:BPSL1445","COG2930",NA
"1855","Q63I99_BURPS","Q63I99","Burkholderia pseudomallei (strain K96243)","272560","Q63I99","BX571966","CAH39656.1","BPSS2172","BPSS2172","DNA binding [GO:0003677]","GO:0003677","bps:BPSS2172","ENOG5032R4Y",NA
"1856","Q63JG0_BURPS","Q63JG0","Burkholderia pseudomallei (strain K96243)","272560","Q63JG0","BX571966","CAH39231.1","dnaG","dnaG BPSS1756","primosome complex [GO:1990077]; DNA binding [GO:0003677]; DNA primase activity [GO:0003896]; zinc ion binding [GO:0008270]","GO:0003677; GO:0003896; GO:0008270; GO:1990077","bps:BPSS1756","COG0358",NA
"1857","Q63W34_BURPS","Q63W34","Burkholderia pseudomallei (strain K96243)","272560","Q63W34","BX571965","CAH35054.1","BPSL1059","BPSL1059",NA,NA,"bps:BPSL1059","ENOG5033WBQ",NA
"1858","Q63VW5_BURPS","Q63VW5","Burkholderia pseudomallei (strain K96243)","272560","Q63VW5","BX571965","CAH35123.1","BPSL1129","BPSL1129","peroxiredoxin activity [GO:0051920]","GO:0051920","bps:BPSL1129","COG2128",NA
"1859","Q63W03_BURPS","Q63W03","Burkholderia pseudomallei (strain K96243)","272560","Q63W03","BX571965","CAH35085.1","BPSL1092","BPSL1092","integral component of membrane [GO:0016021]","GO:0016021","bps:BPSL1092","ENOG5033A73",NA
"1860","Q63X40_BURPS","Q63X40","Burkholderia pseudomallei (strain K96243)","272560","Q63X40","BX571965","CAH34690.1","BPSL0697","BPSL0697","periplasmic space [GO:0042597]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]","GO:0005506; GO:0009055; GO:0020037; GO:0042597","bps:BPSL0697","COG2863",NA
"1861","Q63UL8_BURPS","Q63UL8","Burkholderia pseudomallei (strain K96243)","272560","Q63UL8","BX571965","CAH35579.1","BPSL1578","BPSL1578","DNA binding [GO:0003677]; regulation of transcription, DNA-templated [GO:0006355]","GO:0003677; GO:0006355","bps:BPSL1578","COG1609",NA
"1862","Q63QB9_BURPS","Q63QB9","Burkholderia pseudomallei (strain K96243)","272560","Q63QB9","BX571965","CAH37115.1","BPSL3104","BPSL3104",NA,NA,"bps:BPSL3104","COG3518",NA
"1863","Q63UI0_BURPS","Q63UI0","Burkholderia pseudomallei (strain K96243)","272560","Q63UI0","BX571965","CAH35621.1","BPSL1622","BPSL1622",NA,NA,"bps:BPSL1622",NA,NA
"1864","Q63WR1_BURPS","Q63WR1","Burkholderia pseudomallei (strain K96243)","272560","Q63WR1","BX571965","CAH34822.1","BPSL0831","BPSL0831","integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]","GO:0005886; GO:0016021; GO:0055085","bps:BPSL0831","COG0395",NA
"1865","Q63TD2_BURPS","Q63TD2","Burkholderia pseudomallei (strain K96243)","272560","Q63TD2","BX571965","CAH36036.1","BPSL2037","BPSL2037",NA,NA,"bps:BPSL2037",NA,NA
"1866","Q63QN4_BURPS","Q63QN4","Burkholderia pseudomallei (strain K96243)","272560","Q63QN4","BX571965","CAH37000.1","hctB","hctB BPSL2990","DNA binding [GO:0003677]; chromosome condensation [GO:0030261]","GO:0003677; GO:0030261","bps:BPSL2990","ENOG5031DFK",NA
"1867","Q63IG6_BURPS","Q63IG6","Burkholderia pseudomallei (strain K96243)","272560","Q63IG6","BX571966","CAH39587.1","BPSS2107","BPSS2107",NA,NA,"bps:BPSS2107","COG3521",NA
"1868","Q63MN8_BURPS","Q63MN8","Burkholderia pseudomallei (strain K96243)","272560","Q63MN8","BX571966","CAH38069.1","BPSS0612","BPSS0612","oxidoreductase activity [GO:0016491]","GO:0016491","bps:BPSS0612","COG0596",NA
"1869","Q63MN8_BURPS","Q63MN8","Burkholderia pseudomallei (strain K96243)","272560","Q63MN8","BX571966","CAH38069.1","BPSS0612","BPSS0612","oxidoreductase activity [GO:0016491]","GO:0016491","bps:BPSS0612","COG0300",NA
"1870","Q63JA6_BURPS","Q63JA6","Burkholderia pseudomallei (strain K96243)","272560","Q63JA6","BX571966","CAH39288.1","BPSS1812","BPSS1812","biosynthetic process [GO:0009058]","GO:0009058","bps:BPSS1812","COG3208",NA
"1871","Q63J43_BURPS","Q63J43","Burkholderia pseudomallei (strain K96243)","272560","Q63J43","BX571966","CAH39351.1","BPSS1874","BPSS1874","chemotaxis [GO:0006935]; signal transduction [GO:0007165]","GO:0006935; GO:0007165","bps:BPSS1874","COG0835",NA
"1872","Q63NT8_BURPS","Q63NT8","Burkholderia pseudomallei (strain K96243)","272560","Q63NT8","BX571966","CAH37656.1","BPSS0211","BPSS0211",NA,NA,"bps:BPSS0211","ENOG5033CSP",NA
"1873","Q63QW2_BURPS","Q63QW2","Burkholderia pseudomallei (strain K96243)","272560","Q63QW2","BX571965","CAH36922.1","BPSL2912","BPSL2912",NA,NA,"bps:BPSL2912","COG1765",NA
"1874","Q63VC1_BURPS","Q63VC1","Burkholderia pseudomallei (strain K96243)","272560","Q63VC1","BX571965","CAH35318.1","BPSL1321","BPSL1321","catalytic activity [GO:0003824]; DNA-binding transcription factor activity [GO:0003700]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]","GO:0003700; GO:0003824; GO:0009058; GO:0030170","bps:BPSL1321","COG1167",NA
